TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15
IF100421A040,79,"VERTEX GB VAT","COUNTRY GB INPUT",VTX_GB_VAT_I_MIXED,VTX_GB_808260000,18,18,100,N,100,VAT|VAT|VAT,GB804979985|GB852145872|||,"UNITED KINGDOM",TAXABLE|DEFAULT|Mixed|SINGLE_RATE|Mixed|21|||||F,321|18.0|MATCHED|PAYCHARGED||18.000000|0.000000|18.0|18|Y
IF100421A041,81,"VERTEX GB VAT","COUNTRY GB INPUT",VTX_GB_VAT_I_REDUCED,VTX_GB_808260000,16,16,100,N,100,VAT|VAT|VAT,GB804979985|GB852145872|||,"UNITED KINGDOM","TAXABLE|DEFAULT|Reduced Rate 3|SINGLE_RATE|Reduced Rate 3|21|||||F",321|16.0|MATCHED|PAYCHARGED||16.000000|0.000000|16.0|16|Y
IF100421A042,83,"VERTEX GB VAT","COUNTRY GB INPUT",VTX_GB_VAT_I_REDUCED,VTX_GB_808260000,9,9,100,N,100,VAT|VAT|VAT,GB804979985|GB852145872|||,"UNITED KINGDOM","TAXABLE|DEFAULT|Reduced Rate 4|SINGLE_RATE|Reduced Rate 4|21|||||F",321|9.0|MATCHED|PAYCHARGED||9.000000|0.000000|9.0|9|Y
IF100421A043,85,"VERTEX GB VAT","COUNTRY GB INPUT",VTX_GB_VAT_I_REDUCED,VTX_GB_808260000,5,5,100,N,100,VAT|VAT|VAT,GB804979985|GB852145872|||,"UNITED KINGDOM","TAXABLE|DEFAULT|Reduced Rate 5|SINGLE_RATE|Reduced Rate 5|21|||||F",321|5.0|MATCHED|PAYCHARGED||5.000000|0.000000|5.0|5|Y
IF100421A044,87,"VERTEX DE VAT","COUNTRY DE INPUT",VTX_DE_VAT_I_LUXURY,VTX_DE_802760000,40,40,100,N,100,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,"TAXABLE|DEFAULT|Luxury Rate|SINGLE_RATE|Luxury Rate|21|||||F",321|40.0|MATCHED|PAYCHARGED||40.000000|0.000000|40.0|40|Y
IF100421A045,89,"VERTEX DE VAT","COUNTRY DE INPUT",VTX_DE_VAT_I_LUXURY,VTX_DE_802760000,40,40,100,N,100,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,"TAXABLE|DEFAULT|Luxury Rate|SINGLE_RATE|Luxury Rate|21|||||F",321|40.0|MATCHED|PAYCHARGED||40.000000|0.000000|40.0|40|Y
IF100421A005,9,"VERTEX AT VAT","CITY AT INPUT",VTX_AT_VAT_TI_STD,VTX_AT_CI_800400004,19,19,100,N,100,VAT|VAT|VAT,ATU43626689||||,MITTELBERG,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|19.0|MATCHED|PAYCHARGED||19.000000|0.000000|19.0|19|Y
IF100421A005,9,"VERTEX AT VAT","COUNTRY AT INPUT",VTX_AT_VAT_I_OUTOFSCOPE,VTX_AT_800400000,0,0,100,N,100,VAT|VAT|VAT,ATU43626689|AT4152630|||,AUSTRIA,"NONTAXABLE|DEFAULT|Outside the Scope||Outside the Scope|21|||||F",321|19.0|MATCHED|PAYCHARGED||19.000000|0.000000|19.0|19|Y
IF100421A046,91,"VERTEX DE VAT","COUNTRY DE INPUT",VTX_DE_VAT_I_LUXURY,VTX_DE_802760000,40,40,100,N,100,VAT|VAT|VAT,DE224193841|DE6352410|||,GERMANY,"TAXABLE|DEFAULT|Luxury Rate|SINGLE_RATE|Luxury Rate|21|||||F",321|40.0|MATCHED|PAYCHARGED||40.000000|0.000000|40.0|40|Y
IF100421A047,93,"VERTEX DE VAT","COUNTRY DE INPUT",VTX_DE_VAT_I_USERDEF,VTX_DE_802760000,15,15,100,N,100,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,"TAXABLE|DEFAULT|User Defined|SINGLE_RATE|User Defined|21|||||F",321|15.0|MATCHED|PAYCHARGED||15.000000|0.000000|15.0|15|Y
IF100421A048,95,"VERTEX DE VAT","COUNTRY DE INPUT",VTX_DE_VAT_I_USERDEF,VTX_DE_802760000,15,15,100,N,100,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,"TAXABLE|DEFAULT|User Defined|SINGLE_RATE|User Defined|21|||||F",321|15.0|MATCHED|PAYCHARGED||15.000000|0.000000|15.0|15|Y
IF100421A049,97,"VERTEX DE VAT","COUNTRY DE INPUT",VTX_DE_VAT_I_USERDEF,VTX_DE_802760000,15,15,100,N,100,VAT|VAT|VAT,DE224193841|DE6352410|||,GERMANY,"TAXABLE|DEFAULT|User Defined|SINGLE_RATE|User Defined|21|||||F",321|15.0|MATCHED|PAYCHARGED||15.000000|0.000000|15.0|15|Y
IF100421A050,99,"VERTEX DE VAT","COUNTRY DE INPUT",VTX_DE_VAT_I_MIXED,VTX_DE_802760000,18,18,100,N,100,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,TAXABLE|DEFAULT|Mixed|SINGLE_RATE|Mixed|21|||||F,321|18.0|MATCHED|PAYCHARGED||18.000000|0.000000|18.0|18|Y
